,borough,neighborhood,building_class_category,block,lot,address,zip_code,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,nyc,manhattan,brooklyn,staten_island,bronx,queens
12865,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1523,1.0,"1199 PARK AVE, 10B",10128,1961,2,D4,762000.0,11/14/19,True,True,False,False,False,False
56805,queens,FRESH MEADOWS,02 TWO FAMILY DWELLINGS,7184,21.0,73-34 197TH STREET,11366,1955,1,B1,958000.0,11/8/19,True,False,False,False,False,True
8563,manhattan,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,1030,1065.0,"220 CENTRAL PARK SOUTH, 39A",10019,2015,2,R4,22808800.0,2/15/19,True,True,False,False,False,False
38487,brooklyn,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2375,1004.0,"147 HOPE STREET, 1C",11211,2017,2,R4,1995000.0,12/5/19,True,False,True,False,False,False
48488,queens,BAYSIDE,10 COOPS - ELEVATOR APARTMENTS,5938,7.0,"18-15 215 STREET, 17B",11360,1969,2,D4,430000.0,8/8/19,True,False,False,False,False,True
558,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,768,1411.0,"270 WEST 19TH STREET, 5B",10011,2004,2,R4,1850000.0,9/5/19,True,True,False,False,False,False
12706,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1508,38.0,"178 EAST 80TH STREET, 5B",10075,1973,2,D4,590000.0,8/5/19,True,True,False,False,False,False
45918,bronx,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,4662,25.0,713 EAST 214 STREET,10467,1925,1,B1,610000.0,4/18/19,True,False,False,False,True,False
78322,staten_island,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,209,41.0,17 ELIZABETH STREET,10310,1935,1,A1,320000.0,9/10/19,True,False,False,True,False,False
46698,queens,ASTORIA,01 ONE FAMILY DWELLINGS,896,33.0,"21-65 SHORE BLVD.,",11105,1965,1,A5,750000.0,6/12/19,True,False,False,False,False,True
75709,staten_island,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,2368,56.0,570 TRAVIS AVENUE,10314,1985,1,A5,670000.0,7/31/19,True,False,False,True,False,False
55522,queens,FLUSHING-SOUTH,10 COOPS - ELEVATOR APARTMENTS,6698,40.0,"150-30 71ST AVENUE, 3C",11367,1952,2,D4,315000.0,1/17/19,True,False,False,False,False,True
60985,queens,LAURELTON,01 ONE FAMILY DWELLINGS,13182,56.0,138-46 234TH STREET,11422,1925,1,A1,340000.0,2/4/19,True,False,False,False,False,True
3011,manhattan,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS,900,1190.0,"222 EAST 20TH STREET, 14",10003,2016,2,R4,2265606.0,11/25/19,True,True,False,False,False,False
62472,queens,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,2917,44.0,57-55 81ST STREET,11379,1940,1,A5,550000.0,4/11/19,True,False,False,False,False,True
33111,brooklyn,MIDWOOD,10 COOPS - ELEVATOR APARTMENTS,6764,61.0,"1577 E 17TH ST, 7D",11230,1963,2,D4,317000.0,10/23/19,True,False,True,False,False,False
6575,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,349,1205.0,"150 RIVINGTON STREET, 2D",10002,1925,2,R4,2100000.0,5/7/19,True,True,False,False,False,False
2420,manhattan,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,7.0,"105 EAST 15TH STREET, 47",10003,1900,2,D4,365000.0,9/3/19,True,True,False,False,False,False
34572,brooklyn,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS,7089,62.0,"2035 EAST 7TH STREET, 4D",11223,1962,2,D4,210000.0,7/17/19,True,False,True,False,False,False
46321,bronx,WOODLAWN,01 ONE FAMILY DWELLINGS,3385,50.0,319 EAST 236 STREET,10470,1920,1,A1,725000.0,4/22/19,True,False,False,False,True,False
8599,manhattan,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,1032,1104.0,"350 WEST 42ND STREET, 11L",10036,2004,2,R4,1280000.0,8/22/19,True,True,False,False,False,False
6880,manhattan,MANHATTAN VALLEY,13 CONDOS - ELEVATOR APARTMENTS,1841,1290.0,"455 CENTRAL PARK WEST, 22A",10025,2002,2,R4,3325000.0,2/8/19,True,True,False,False,False,False
49331,queens,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,9718,2.0,"84-01 MAIN STREET, 622",11435,1956,2,D4,260000.0,12/23/19,True,False,False,False,False,True
8121,manhattan,MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,1365,1434.0,"400 EAST 54TH STREET, 19C",10022,1972,2,R4,1675000.0,5/15/19,True,True,False,False,False,False
13255,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1496,1027.0,"30 EAST 85TH STREET, PH26A",10028,1987,2,R4,9200000.0,8/7/19,True,True,False,False,False,False
3994,manhattan,GREENWICH VILLAGE-WEST,10 COOPS - ELEVATOR APARTMENTS,632,17.0,"720 GREENWICH STREET, 1R",10014,1930,2,D4,920000.0,10/8/19,True,True,False,False,False,False
59719,queens,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1446,45.0,"34-41 85TH STREET, 3E",11372,1946,2,D4,400000.0,8/22/19,True,False,False,False,False,True
51526,queens,ELMHURST,10 COOPS - ELEVATOR APARTMENTS,1508,11.0,"42-22 KETCHAM STREET, D10",11373,1926,2,D4,199000.0,1/10/19,True,False,False,False,False,True
29457,brooklyn,FLATBUSH-NORTH,02 TWO FAMILY DWELLINGS,4623,26.0,78 EAST 54TH STREET,11203,1935,1,B1,580000.0,1/8/19,True,False,True,False,False,False
52960,queens,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,5601,71.0,46-54 189TH STREET,11358,1920,1,A1,772000.0,10/29/19,True,False,False,False,False,True
44548,bronx,SOUNDVIEW,02 TWO FAMILY DWELLINGS,3474,25.0,356 SOUNDVIEW AVENUE,10473,1965,1,B1,255000.0,6/20/19,True,False,False,False,True,False
16237,manhattan,UPPER WEST SIDE (96-116),10 COOPS - ELEVATOR APARTMENTS,1893,32.0,"370 RIVERSIDE DRIVE, 3B",10025,1922,2,D4,1885000.0,11/18/19,True,True,False,False,False,False
74916,staten_island,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,3746,48.0,1303 MASON AVENUE,10306,2005,1,A5,570000.0,5/20/19,True,False,False,True,False,False
57130,queens,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,8489,1.0,"27010 GRAND CENTRAL PARKWAY, 27T",11005,1972,2,D4,320000.0,7/25/19,True,False,False,False,False,True
32554,brooklyn,MARINE PARK,01 ONE FAMILY DWELLINGS,8472,39.0,3026 AVENUE R,11229,1935,1,A5,805000.0,8/22/19,True,False,True,False,False,False
9553,manhattan,MURRAY HILL,13 CONDOS - ELEVATOR APARTMENTS,863,1113.0,"172 MADISON AVENUE, 7A",10016,2017,2,R4,2600000.0,8/5/19,True,True,False,False,False,False
2623,manhattan,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,899,32.0,"242 EAST 19TH STREET, 3D",10003,1929,2,D4,987500.0,5/30/19,True,True,False,False,False,False
10717,manhattan,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS,223,1128.0,"70 VESTRY STREET, 7B",10013,2016,2,R4,36681561.0,2/12/19,True,True,False,False,False,False
62666,queens,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS,2926,37.0,61-66 70TH STREET,11379,1960,1,B1,1048800.0,3/18/19,True,False,False,False,False,True
77187,staten_island,ROSSVILLE,01 ONE FAMILY DWELLINGS,7085,19.0,184 LUCILLE AVENUE,10309,1991,1,A5,450000.0,2/19/19,True,False,False,True,False,False
44992,bronx,THROGS NECK,01 ONE FAMILY DWELLINGS,5446,22.0,311 HOLLYWOOD AVENUE,10465,1960,1,A5,470000.0,9/27/19,True,False,False,False,True,False
5588,manhattan,JAVITS CENTER,13 CONDOS - ELEVATOR APARTMENTS,702,1032.0,"553 WEST 30TH STREET, 26G",10001,2015,2,R4,4304750.0,2/14/19,True,True,False,False,False,False
57193,queens,GLENDALE,01 ONE FAMILY DWELLINGS,3599,66.0,64-67 COOPER AVENUE,11385,1910,1,A5,525000.0,5/17/19,True,False,False,False,False,True
74945,staten_island,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,3809,31.0,141 BADEN PLACE,10306,1989,1,A5,315000.0,9/17/19,True,False,False,True,False,False
77373,staten_island,SILVER LAKE,01 ONE FAMILY DWELLINGS,277,168.0,330 HART AVENUE,10310,1901,1,A1,722000.0,6/19/19,True,False,False,True,False,False
57568,queens,GLENDALE,13 CONDOS - ELEVATOR APARTMENTS,3706,1024.0,"76-18 69TH PLACE, 3D",11385,1930,2,R4,480000.0,2/22/19,True,False,False,False,False,True
50945,queens,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1686,43.0,100-03 32 AVENUE,11369,1910,1,A1,860000.0,12/13/19,True,False,False,False,False,True
78568,staten_island,WESTERLEIGH,01 ONE FAMILY DWELLINGS,470,40.0,390 LIVERMORE AVENUE,10314,1925,1,A1,699000.0,11/26/19,True,False,False,True,False,False
14190,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1179,19.0,"303 WEST 66TH STREET, 12FW",10023,1962,2,D4,950000.0,11/5/19,True,True,False,False,False,False
9334,manhattan,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,893,20.0,"310 LEXINGTON AVENUE, 3C",10016,1959,2,D4,390000.0,2/5/19,True,True,False,False,False,False
62778,queens,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS,3799,22.0,79-34 68TH ROAD,11379,1930,1,B1,650000.0,12/11/19,True,False,False,False,False,True
64953,queens,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,3152,21.0,"66-10 THORNTON PLACE, 5J",11374,1963,2,D4,315000.0,10/2/19,True,False,False,False,False,True
44008,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5919,436.0,"3777 INDEPENDENCE AVENUE, 1F",10463,1963,2,D4,165000.0,6/11/19,True,False,False,False,True,False
73741,staten_island,GREAT KILLS,01 ONE FAMILY DWELLINGS,5279,7.0,156 DRIGGS STREET,10308,1965,1,A5,467500.0,11/12/19,True,False,False,True,False,False
9663,manhattan,MURRAY HILL,13 CONDOS - ELEVATOR APARTMENTS,894,2032.0,"325 LEXINGTON, 9C",10016,2013,2,R4,770000.0,10/28/19,True,True,False,False,False,False
46443,queens,ARVERNE,01 ONE FAMILY DWELLINGS,16035,62.0,549 BEACH 68TH STREET,11692,1920,1,A1,295000.0,9/17/19,True,False,False,False,False,True
479,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,720,1027.0,"420 WEST 23RD STREET, 6D",10011,1984,2,R4,1215000.0,8/9/19,True,True,False,False,False,False
31061,brooklyn,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,6919,1.0,"2475 WEST 16TH STREET, 8A",11214,1963,2,D4,260000.0,4/10/19,True,False,True,False,False,False
44098,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5953,240.0,"5900 ARLINGTON AVENUE, 5G",10471,1962,2,D4,400000.0,4/9/19,True,False,False,False,True,False
25587,brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,1181,1042.0,"255 EASTERN PARKWAY, C-12",11238,,2,R4,565000.0,3/25/19,True,False,True,False,False,False
458,manhattan,CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,714,1152.0,"450 WEST 17TH STREET, 2302",10011,2006,2,R4,1688000.0,4/29/19,True,True,False,False,False,False
70905,queens,WOODHAVEN,01 ONE FAMILY DWELLINGS,8886,63.0,85-10 94TH STREET,11421,1920,1,A1,550000.0,11/15/19,True,False,False,False,False,True
77526,staten_island,SOUTH BEACH,01 ONE FAMILY DWELLINGS,3397,26.0,28 VULCAN STREET,10305,2000,1,A5,536750.0,2/8/19,True,False,False,True,False,False
61682,queens,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,52,1040.0,11-25 45TH AVENUE,11101,2012,2,R4,70000.0,10/3/19,True,False,False,False,False,True
18996,brooklyn,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,1885,1211.0,"42 SKILLMAN STREET, A-5B",11205,,2,R4,780000.0,11/1/19,True,False,True,False,False,False
53063,queens,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,5764,14.0,169-16 21ST ROAD,11357,1955,1,A1,1260000.0,7/30/19,True,False,False,False,False,True
65301,queens,RICHMOND HILL,01 ONE FAMILY DWELLINGS,9392,15.0,94-26 109TH STREET,11419,1930,1,A1,570000.0,5/1/19,True,False,False,False,False,True
11744,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1388,1077.0,"923 5 AVENUE, 14D",10021,1982,2,R4,6000000.0,6/27/19,True,True,False,False,False,False
3336,manhattan,GREENWICH VILLAGE-CENTRAL,10 COOPS - ELEVATOR APARTMENTS,564,54.0,"77 E 12TH STREET, 10JH",10003,1963,2,D4,1750000.0,1/28/19,True,True,False,False,False,False
28298,brooklyn,FLATBUSH-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,5240,1110.0,"1138 OCEAN AVENUE, 7H",11230,2010,2,R4,950000.0,5/21/19,True,False,True,False,False,False
76014,staten_island,NEW SPRINGVILLE,13 CONDOS - ELEVATOR APARTMENTS,2450,2084.0,"5 WINDHAM LOOP, 4E",10314,1979,2,R4,270000.0,5/30/19,True,False,False,True,False,False
9390,manhattan,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,915,38.0,"240 EAST 35TH STREET, 6K",10016,1955,2,D4,500000.0,4/30/19,True,True,False,False,False,False
12504,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1493,72.0,"1001 FIFTH AVENUE, 3BC",10028,1978,2,D4,3500000.0,6/3/19,True,True,False,False,False,False
33271,brooklyn,MILL BASIN,01 ONE FAMILY DWELLINGS,8602,11.0,2675 EAST 66TH STREET,11234,1965,1,A1,1435000.0,11/26/19,True,False,True,False,False,False
26391,brooklyn,DOWNTOWN-METROTECH,10 COOPS - ELEVATOR APARTMENTS,86,11.0,"235 ADAMS STREET, 16E",11201,1950,2,D4,340000.0,12/13/19,True,False,True,False,False,False
63508,queens,OZONE PARK,02 TWO FAMILY DWELLINGS,9041,80.0,95-19 WOODHAVEN COURT,11416,1940,1,B1,670000.0,8/1/19,True,False,False,False,False,True
77033,staten_island,ROSEBANK,01 ONE FAMILY DWELLINGS,2996,106.0,34 DONLEY AVENUE,10305,1991,1,A5,490000.0,3/22/19,True,False,False,True,False,False
77031,staten_island,ROSEBANK,01 ONE FAMILY DWELLINGS,2996,86.0,19 TONE LANE,10305,1991,1,A5,460000.0,4/18/19,True,False,False,True,False,False
72236,staten_island,BULLS HEAD,01 ONE FAMILY DWELLINGS,1702,38.0,20 ADRIANNE LANE,10303,1992,1,A5,380000.0,3/25/19,True,False,False,True,False,False
57962,queens,HOLLIS,01 ONE FAMILY DWELLINGS,10587,35.0,88-18 HOLLIS COURT BOULEVARD,11427,1925,1,A1,470000.0,10/15/19,True,False,False,False,False,True
30812,brooklyn,GRAVESEND,02 TWO FAMILY DWELLINGS,7076,30.0,1976 WEST 12TH STREET,11223,1935,1,B1,1350000.0,9/20/19,True,False,True,False,False,False
60280,queens,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,9893,62.0,83-06 EDGERTON BOULEVARD,11432,1940,1,A1,2200000.0,6/28/19,True,False,False,False,False,True
5160,manhattan,HARLEM-EAST,13 CONDOS - ELEVATOR APARTMENTS,1631,1112.0,"1399 PARK AVENUE, 7C",10029,2016,2,R4,984234.0,12/20/19,True,True,False,False,False,False
10983,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1386,1.0,"900 FIFTH AVE, 5B",10021,1960,2,D4,3450000.0,10/24/19,True,True,False,False,False,False
41636,bronx,KINGSBRIDGE/JEROME PARK,10 COOPS - ELEVATOR APARTMENTS,5783,300.0,"511 WEST 232ND ST, E65",10463,1937,2,D4,289000.0,11/20/19,True,False,False,False,True,False
26264,brooklyn,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS,161,1023.0,"10 NEVINS STREET, 5I",11217,2018,2,R4,680000.0,10/29/19,True,False,True,False,False,False
58558,queens,HOWARD BEACH,01 ONE FAMILY DWELLINGS,14084,44.0,164-35 90TH STREET,11414,1950,1,A1,777500.0,3/11/19,True,False,False,False,False,True
64936,queens,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,3099,42.0,"65-65 WETHEROLE STREET, 3S",11374,1959,2,D4,361724.0,8/7/19,True,False,False,False,False,True
64797,queens,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,2093,1.0,"61-15 98TH STREET, 17H",11374,1960,2,D4,425000.0,2/4/19,True,False,False,False,False,True
54257,queens,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,5024,1001.0,"144-77 ROOSEVELT AVENUE, 1A",11354,1983,2,R4,730000.0,9/16/19,True,False,False,False,False,True
76436,staten_island,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1040,56.0,76 CORTLANDT STREET,10302,1915,1,A1,445000.0,11/15/19,True,False,False,True,False,False
44989,bronx,THROGS NECK,01 ONE FAMILY DWELLINGS,5445,11.0,2912 GERBER PLACE,10465,1920,1,A1,425000.0,10/30/19,True,False,False,False,True,False
13525,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1540,1398.0,"200 EAST 95TH STREET, 26C",10128,2016,2,R4,4468823.0,4/5/19,True,True,False,False,False,False
16493,manhattan,WASHINGTON HEIGHTS LOWER,10 COOPS - ELEVATOR APARTMENTS,2117,12.0,"566 WEST 159TH STREET, 51",10032,1913,2,D4,425000.0,4/19/19,True,True,False,False,False,False
5169,manhattan,HARLEM-EAST,13 CONDOS - ELEVATOR APARTMENTS,1631,1124.0,"1399 PARK AVENUE, 9A",10029,2016,2,R4,1125000.0,5/30/19,True,True,False,False,False,False
55620,queens,FLUSHING-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,6801,1514.0,"71-33 162ND STREET, 4B",11365,2008,2,R4,480000.0,10/21/19,True,False,False,False,False,True
12875,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1524,44.0,"166 EAST 96TH STREET, 11C",10128,1928,2,D4,568000.0,1/14/19,True,True,False,False,False,False
15794,manhattan,UPPER WEST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1223,1427.0,"100 WEST 93RD STREET, 2J",10025,1973,2,R4,1590000.0,6/7/19,True,True,False,False,False,False
74960,staten_island,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,3817,9.0,1274 MASON AVENUE,10306,2007,1,A5,586000.0,6/17/19,True,False,False,True,False,False
60652,queens,KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,9265,1.0,"85-11 LEFFERTS BOULEVARD, 3C",11415,1928,2,D4,335000.0,5/28/19,True,False,False,False,False,True
50142,queens,CORONA,02 TWO FAMILY DWELLINGS,1767,25.0,37-38 102ND STREET,11368,1920,1,B1,1400000.0,2/26/19,True,False,False,False,False,True
9321,manhattan,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,892,25.0,"137 EAST 36TH STREET, 4C",10016,1966,2,D4,699000.0,1/7/19,True,True,False,False,False,False
69249,queens,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,13312,85.0,177-15 145TH ROAD,11434,1925,1,A1,557000.0,4/16/19,True,False,False,False,False,True
4819,manhattan,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,1830,1223.0,"2110 FREDERICK DOUGLASS BOULEVARD, 6B",10026,2008,2,R4,1585000.0,1/14/19,True,True,False,False,False,False
13147,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1576,23.0,"2 EAST END AVENUE, PHD",10075,1910,2,D4,2250000.0,2/26/19,True,True,False,False,False,False
69706,queens,ST. ALBANS,01 ONE FAMILY DWELLINGS,10964,128.0,111-45 205 STREET,11412,1940,1,A5,462000.0,6/14/19,True,False,False,False,False,True
74609,staten_island,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1158,72.0,36 HOUSMAN AVENUE,10303,1899,1,A1,377500.0,3/21/19,True,False,False,True,False,False
54211,queens,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,4995,1057.0,"145-38 34TH AVENUE, 7F",11354,2015,2,R4,211679.0,2/28/19,True,False,False,False,False,True
28208,brooklyn,FLATBUSH-CENTRAL,10 COOPS - ELEVATOR APARTMENTS,5218,1.0,"1818 NEWKIRK AVENUE, 2S",11226,1958,2,D4,635000.0,1/16/19,True,False,True,False,False,False
332,manhattan,CHELSEA,10 COOPS - ELEVATOR APARTMENTS,772,69.0,"244 WEST 23RD STREET, 7D",10011,1900,2,D4,1310000.0,10/18/19,True,True,False,False,False,False
3039,manhattan,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS,901,1033.0,"200 EAST 21ST STREET, 8D",10010,2016,2,R4,2775348.0,9/12/19,True,True,False,False,False,False
35353,brooklyn,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,939,1142.0,"145 PARK PLACE, 7C",11217,,2,R4,1675000.0,5/6/19,True,False,True,False,False,False
45296,bronx,THROGS NECK,02 TWO FAMILY DWELLINGS,5599,14.0,236 ROBINSON AVENUE,10465,1975,1,B1,770000.0,5/30/19,True,False,False,False,True,False
7977,manhattan,MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,1341,1039.0,"330 EAST 49TH STREET, 4J",10017,1962,2,R4,735000.0,4/1/19,True,True,False,False,False,False
67727,queens,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,10172,60.0,164-09 109TH AVENUE,11433,1925,1,A1,356000.0,9/6/19,True,False,False,False,False,True
48996,queens,BELLEROSE,01 ONE FAMILY DWELLINGS,8630,67.0,86-03 248TH STREET,11426,1935,1,A1,700000.0,9/6/19,True,False,False,False,False,True
57007,queens,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,8489,1.0,"270-10 GRAND CENTRAL PARKWAY, 2F",11005,1972,2,D4,235000.0,3/29/19,True,False,False,False,False,True
39508,bronx,BAYCHESTER,02 TWO FAMILY DWELLINGS,4985,62.0,4059 HILL AVENUE,10466,1955,1,B1,697000.0,7/10/19,True,False,False,False,True,False
35361,brooklyn,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,961,1025.0,"560 CARROLL STREET, 7A",11215,2007,2,R4,830000.0,10/2/19,True,False,True,False,False,False
1131,manhattan,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,174,1549.0,"91 LEONARD STREET, 8D",10013,2018,2,R4,839038.0,10/23/19,True,True,False,False,False,False
12941,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1533,122.0,"235 EAST 87TH STREET, 5C",10128,1962,2,D4,1550000.0,1/4/19,True,True,False,False,False,False
63468,queens,OZONE PARK,01 ONE FAMILY DWELLINGS,11554,17.0,149-37 TAHOE STREET,11417,1925,1,A1,570000.0,9/25/19,True,False,False,False,False,True
56843,queens,GLEN OAKS,01 ONE FAMILY DWELLINGS,8506,51.0,77-35 251ST STREET,11426,1940,1,A5,498000.0,9/26/19,True,False,False,False,False,True
52507,queens,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,4784,3.0,29-11 PARSONS BLVD,11354,1925,1,A1,1110000.0,10/7/19,True,False,False,False,False,True
73804,staten_island,GREAT KILLS,01 ONE FAMILY DWELLINGS,5442,118.0,226 DOANE AVENUE,10308,1999,1,A5,650000.0,5/3/19,True,False,False,True,False,False
26249,brooklyn,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS,271,47.0,"96 SCHERMERHORN ST, 12E",11201,1928,2,D4,1200000.0,10/18/19,True,False,True,False,False,False
74266,staten_island,GRYMES HILL,13 CONDOS - ELEVATOR APARTMENTS,631,1033.0,"755 NARROWS ROAD NORTH, 609A",10304,1987,2,R4,288953.0,10/8/19,True,False,False,True,False,False
40193,bronx,BRONXDALE,02 TWO FAMILY DWELLINGS,4610,2.0,989 BURKE AVENUE,10469,1960,1,B1,475000.0,4/12/19,True,False,False,False,True,False
27958,brooklyn,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS,5168,33.0,266 EAST 25TH STREET,11226,1911,1,B1,730000.0,12/5/19,True,False,True,False,False,False
5979,manhattan,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,968,1247.0,"630 1 AVENUE, 20D",10016,1984,2,R4,1132000.0,7/15/19,True,True,False,False,False,False
77463,staten_island,SOUTH BEACH,01 ONE FAMILY DWELLINGS,3263,33.0,10 JEROME AVENUE,10305,2003,1,A5,565000.0,8/2/19,True,False,False,True,False,False
53923,queens,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,5135,57.0,"137-05 FRANKLIN AVENUE, 3N",11355,1962,2,D4,330000.0,2/28/19,True,False,False,False,False,True
77861,staten_island,TOMPKINSVILLE,01 ONE FAMILY DWELLINGS,504,80.0,17 MARGO LOOP,10301,2001,1,A5,273780.0,5/28/19,True,False,False,True,False,False
56148,queens,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2153,1.0,"105-20 66TH AVENUE, 2C",11375,1950,2,D4,266000.0,10/8/19,True,False,False,False,False,True
64606,queens,REGO PARK,01 ONE FAMILY DWELLINGS,3108,193.0,88-64 62ND DRIVE,11374,1931,1,A5,845000.0,11/14/19,True,False,False,False,False,True
37366,brooklyn,SUNSET PARK,13 CONDOS - ELEVATOR APARTMENTS,783,1122.0,"4907 4TH AVENUE, 6D",11220,1931,2,R4,456300.0,12/3/19,True,False,True,False,False,False
17369,brooklyn,BAY RIDGE,02 TWO FAMILY DWELLINGS,5932,117.0,618 74TH STREET,11209,1925,1,B1,1225000.0,12/17/19,True,False,True,False,False,False
30242,brooklyn,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2120,1004.0,"383 CARLTON AVENUE, 3WEST",11238,,2,R4,1499000.0,10/31/19,True,False,True,False,False,False
77396,staten_island,SILVER LAKE,13 CONDOS - ELEVATOR APARTMENTS,251,1026.0,"200 HART BOULEVARD, 4B",10301,1937,2,R4,350000.0,7/23/19,True,False,False,True,False,False
16745,manhattan,WASHINGTON HEIGHTS UPPER,10 COOPS - ELEVATOR APARTMENTS,2180,371.0,"66 OVERLOOK TERRACE, 2K",10033,1959,2,D4,662746.0,3/28/19,True,True,False,False,False,False
45180,bronx,THROGS NECK,02 TWO FAMILY DWELLINGS,5426,10.0,920 HOLLYWOOD AVENUE,10465,2004,1,B1,923000.0,8/20/19,True,False,False,False,True,False
14265,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1184,31.0,"11 RIVERSIDE DRIVE, 14HJE",10023,1950,2,D4,2500000.0,2/27/19,True,True,False,False,False,False
